GAME_ID,TEAM_ID,HOME_WIN,PTS_rolling5,PTS_rolling10,FG3M_rolling5,FG3M_rolling10,REB_rolling5,REB_rolling10
22100985,1610612745,1,111.4,109.9,14.0,13.9,40.2,39.6
22100999,1610612745,0,119.2,113.7,14.8,14.4,41.2,41.3
22101017,1610612745,0,113.8,111.6,11.8,13.7,42.2,40.3
22101038,1610612745,0,114.6,111.0,12.2,13.6,41.2,40.7
22101053,1610612745,0,112.4,111.1,12.8,13.8,38.8,39.9
22101063,1610612745,0,114.8,113.1,12.6,13.3,40.6,40.4
22101077,1610612745,1,106.6,112.9,11.2,13.0,39.6,40.4
22101092,1610612745,0,109.6,111.7,14.0,12.9,40.6,41.4
22101105,1610612745,0,106.8,110.7,12.4,12.3,41.8,41.5
22101114,1610612745,0,109.4,110.9,13.0,12.9,42.6,40.7
22101128,1610612745,0,108.8,111.8,13.6,13.1,41.8,41.2
22101142,1610612745,0,113.2,109.9,15.6,13.4,41.6,40.6
22101154,1610612745,0,113.8,111.7,14.2,14.1,43.0,41.8
22101173,1610612745,0,119.0,112.9,16.8,14.6,43.0,42.4
22101180,1610612745,0,120.4,114.9,16.2,14.6,42.8,42.7
22101206,1610612745,0,118.4,113.6,15.4,14.5,44.8,43.3
22101221,1610612745,0,117.4,115.3,13.4,14.5,44.2,42.9
22200005,1610612745,0,116.6,115.2,14.2,14.2,40.8,41.9
22200024,1610612745,0,114.6,116.8,12.6,14.7,42.6,42.8
22200033,1610612745,0,112.6,116.5,12.6,14.4,44.4,43.6
22200048,1610612745,1,112.6,115.5,13.6,14.5,44.2,44.5
22200063,1610612745,0,112.4,114.9,13.8,13.6,45.4,44.8
22200080,1610612745,0,109.8,113.2,12.6,13.4,48.4,44.6
22200094,1610612745,0,110.6,112.6,13.6,13.1,45.4,44.0
22200102,1610612745,0,108.0,110.3,12.6,12.6,46.2,45.3
22200112,1610612745,0,105.6,109.1,11.0,12.3,45.6,44.9
22200137,1610612745,0,103.0,107.7,11.0,12.4,46.2,45.8
22200145,1610612745,0,106.2,108.0,12.0,12.3,43.0,45.7
22200165,1610612745,0,110.8,110.7,14.0,13.8,43.2,44.3
22200191,1610612745,0,110.8,109.4,13.6,13.1,43.2,44.7
22200203,1610612745,0,113.4,109.5,14.4,12.7,43.0,44.3
22200218,1610612745,0,114.4,108.7,14.0,12.5,41.0,43.6
22200228,1610612745,0,111.2,108.7,12.8,12.4,45.6,44.3
22200245,1610612745,0,102.6,106.7,9.2,11.6,47.4,45.3
22200278,1610612745,1,104.8,107.8,10.4,12.0,46.6,44.9
22200287,1610612745,1,109.2,111.3,10.4,12.4,49.8,46.4
22200305,1610612745,0,111.6,113.0,12.2,13.1,52.4,46.7
22200320,1610612745,0,114.0,112.6,13.4,13.1,48.6,47.1
22200334,1610612745,0,115.8,109.2,14.6,11.9,46.6,47.0
22200342,1610612745,0,116.2,110.5,13.2,11.8,45.8,46.2
22200356,1610612745,1,110.8,110.0,11.4,10.9,43.0,46.4
22200375,1610612745,0,113.6,112.6,10.6,11.4,42.6,47.5
22200401,1610612745,1,112.8,113.4,9.4,11.4,43.6,46.1
22200411,1610612745,1,112.2,114.0,8.2,11.4,45.6,46.1
22200424,1610612745,0,110.0,113.1,9.0,11.1,50.8,48.3
22200441,1610612745,0,111.4,111.1,10.2,10.8,52.0,47.5
22200455,1610612745,0,104.0,108.8,8.0,9.3,52.0,47.3
22200472,1610612745,0,103.2,108.0,7.0,8.2,51.8,47.7
22200487,1610612745,0,105.8,109.0,9.2,8.7,51.8,48.7
22200501,1610612745,0,104.8,107.4,8.4,8.7,47.4,49.1
22200507,1610612745,0,109.8,110.6,10.0,10.1,46.2,49.1
22200528,1610612745,0,111.2,107.6,12.2,10.1,45.8,48.9
22200541,1610612745,0,113.0,108.1,13.6,10.3,47.2,49.5
22200556,1610612745,0,108.6,107.2,13.0,11.1,47.8,49.8
22200572,1610612745,0,108.6,106.7,13.2,10.8,48.0,47.7
22200578,1610612745,0,103.6,106.7,12.2,11.1,47.6,46.9
22200601,1610612745,0,106.0,108.6,12.4,12.3,47.6,46.7
22200625,1610612745,0,102.4,107.7,12.2,12.9,46.2,46.7
22200640,1610612745,0,107.8,108.2,12.6,12.8,45.4,46.6
22200649,1610612745,0,109.4,109.0,13.2,13.2,43.0,45.5
22200664,1610612745,0,107.8,105.7,12.2,12.2,42.2,44.9
22200671,1610612745,0,111.4,108.7,11.4,11.9,42.0,44.8
22200696,1610612745,0,115.6,109.0,11.2,11.7,43.2,44.7
22200709,1610612745,1,113.4,110.6,9.8,11.2,44.8,45.1
22200722,1610612745,0,114.4,111.9,9.6,11.4,47.4,45.2
22200733,1610612745,0,115.0,111.4,9.2,10.7,51.0,46.6
22200743,1610612745,0,107.6,109.5,8.0,9.7,50.6,46.3
22200773,1610612745,1,107.6,111.6,7.6,9.4,50.8,47.0
22200789,1610612745,0,109.2,111.3,7.2,8.5,52.6,48.7
22200799,1610612745,0,107.6,111.0,6.4,8.0,51.2,49.3
22200812,1610612745,0,111.2,113.1,7.4,8.3,46.6,48.8
22200827,1610612745,0,116.2,111.9,9.0,8.5,45.2,47.9
22200840,1610612745,0,118.4,113.0,9.4,8.5,44.4,47.6
22200860,1610612745,0,115.0,112.1,9.4,8.3,40.8,46.7
22200880,1610612745,0,113.6,110.6,9.2,7.8,41.2,46.2
22200901,1610612745,0,108.6,109.9,9.2,8.3,43.8,45.2
22200917,1610612745,0,104.8,110.5,8.8,8.9,44.8,45.0
22200926,1610612745,0,102.0,110.2,8.2,8.8,45.6,45.0
22200938,1610612745,0,105.4,110.2,8.6,9.0,44.2,42.5
22200959,1610612745,0,104.4,109.0,9.6,9.4,45.6,43.4
22200967,1610612745,1,109.6,109.1,9.2,9.2,45.2,44.5
22200981,1610612745,0,117.8,111.3,9.6,9.2,45.2,45.0
22200993,1610612745,0,114.2,108.1,9.6,8.9,45.2,45.4
22201009,1610612745,0,116.8,111.1,9.0,8.8,48.8,46.5
22201024,1610612745,1,119.2,111.8,10.0,9.8,45.6,45.6
22201038,1610612745,1,117.0,113.3,10.6,9.9,46.2,45.7
22201051,1610612745,1,111.4,114.6,9.6,9.6,47.6,46.4
22201067,1610612745,0,115.0,114.6,10.4,10.0,48.4,46.8
22201074,1610612745,0,111.4,114.1,11.0,10.0,44.0,46.4
22201088,1610612745,0,110.8,115.0,9.8,9.9,45.6,45.6
22201100,1610612745,0,113.6,115.3,10.0,10.3,45.6,45.9
22201117,1610612745,0,113.6,112.5,9.8,9.7,43.0,45.3
22201124,1610612745,0,109.0,112.0,8.8,9.6,39.8,44.1
22201137,1610612745,0,110.6,111.0,8.4,9.7,40.6,42.3
22201155,1610612745,1,111.8,111.3,8.2,9.0,42.8,44.2
22201171,1610612745,0,111.0,112.3,8.0,9.0,42.4,44.0
22201183,1610612745,1,110.0,111.8,9.2,9.5,43.6,43.3
22201202,1610612745,0,116.6,112.8,10.4,9.6,47.4,43.6
22201222,1610612745,0,116.0,113.3,10.4,9.4,49.0,44.8
22300066,1610612745,0,116.0,113.9,9.8,9.0,48.8,45.8
22300083,1610612745,0,109.0,110.0,10.0,9.0,45.8,44.1
22300096,1610612745,0,111.6,110.8,9.0,9.1,45.6,44.6
22300122,1610612745,1,105.8,111.2,8.4,9.4,43.0,45.2
22300137,1610612745,1,109.0,112.5,11.2,10.8,41.0,45.0
22300153,1610612745,1,107.6,111.8,12.6,11.2,41.4,45.1
22300163,1610612745,1,114.8,111.9,13.2,11.6,43.0,44.4
22300011,1610612745,1,116.0,113.8,14.4,11.7,45.8,45.7
22300182,1610612745,1,117.8,111.8,14.6,11.5,45.8,44.4
22300037,1610612745,0,113.6,111.3,12.4,11.8,47.2,44.1
22300216,1610612745,0,112.2,109.9,11.8,12.2,46.0,43.7
22300224,1610612745,0,108.6,111.7,11.6,12.4,45.0,44.0
22300231,1610612745,1,106.2,111.1,11.4,12.9,43.2,44.5
22300048,1610612745,1,107.6,112.7,12.2,13.4,44.6,45.2
22300059,1610612745,0,107.2,110.4,12.6,12.5,45.4,46.3
22300263,1610612745,0,110.2,111.2,12.2,12.0,44.0,45.0
22300291,1610612745,0,114.2,111.4,12.6,12.1,44.2,44.6
22301212,1610612745,1,110.4,108.3,12.2,11.8,45.4,44.3
22301224,1610612745,0,110.2,108.9,12.4,12.3,46.2,45.4
22300298,1610612745,1,112.0,109.6,12.6,12.6,45.8,45.6
22300314,1610612745,1,107.6,108.9,13.4,12.8,49.8,46.9
22300332,1610612745,0,106.2,110.2,12.6,12.6,54.4,49.3
22300346,1610612745,0,107.4,108.9,12.6,12.4,53.8,49.6
22300349,1610612745,0,109.2,109.7,11.8,12.1,49.4,47.8
22300371,1610612745,0,112.4,112.2,11.6,12.1,49.4,47.6
22300385,1610612745,1,119.2,113.4,12.4,12.9,44.8,47.3
22300392,1610612745,0,120.2,113.2,12.2,12.4,45.8,50.1
22300409,1610612745,0,120.8,114.1,11.8,12.2,44.4,49.1
22300418,1610612745,0,120.4,114.8,10.6,11.2,47.0,48.2
22300434,1610612745,0,117.0,114.7,11.6,11.6,44.2,46.8
22300453,1610612745,1,117.0,118.1,11.2,11.8,45.2,45.0
22300469,1610612745,1,119.8,120.0,12.0,12.1,40.4,43.1
22300485,1610612745,0,121.0,120.9,14.0,12.9,41.2,42.8
22300496,1610612745,1,116.6,118.5,15.4,13.0,40.0,43.5
22300509,1610612745,0,116.4,116.7,14.6,13.1,42.6,43.4
22300523,1610612745,0,113.6,115.3,14.6,12.9,42.6,43.9
22300534,1610612745,0,110.2,115.0,13.8,12.9,44.8,42.6
22300542,1610612745,0,110.2,115.6,11.6,12.8,43.4,42.3
22300555,1610612745,0,113.8,115.2,10.6,13.0,45.8,42.9
22300573,1610612745,0,114.4,115.4,9.6,12.1,45.8,44.2
22300598,1610612745,1,110.6,112.1,8.4,11.5,45.0,43.8
22300603,1610612745,0,112.2,111.2,8.8,11.3,46.2,45.5
22300623,1610612745,0,111.2,110.7,9.2,10.4,47.8,45.6
22300635,1610612745,0,114.8,114.3,10.2,10.4,45.2,45.5
22300645,1610612745,0,119.4,116.9,11.2,10.4,46.6,46.2
22300662,1610612745,1,121.4,116.0,11.6,10.0,50.0,47.5
22300679,1610612745,0,123.0,117.6,11.4,10.1,50.0,48.1
22300692,1610612745,1,121.4,116.3,12.0,10.6,46.0,46.9
22300709,1610612745,0,122.2,118.5,11.8,11.0,48.4,46.8
22300719,1610612745,0,112.6,116.0,11.2,11.2,46.0,46.3
22300744,1610612745,0,117.6,119.5,11.6,11.6,44.6,47.3
22300754,1610612745,0,111.4,117.2,12.2,11.8,43.0,46.5
22300765,1610612745,1,114.2,117.8,12.2,12.1,48.8,47.4
22300783,1610612745,0,108.2,115.2,12.0,11.9,46.8,47.6
22300798,1610612745,0,112.8,112.7,12.2,11.7,49.8,47.9
22300806,1610612745,1,108.0,112.8,12.8,12.2,49.0,46.8
22300822,1610612745,0,110.0,110.7,12.8,12.5,50.2,46.6
22300841,1610612745,0,109.4,111.8,13.4,12.8,48.6,48.7
22300854,1610612745,0,107.4,107.8,13.2,12.6,50.0,48.4
22300870,1610612745,0,105.8,109.3,13.2,12.7,50.4,50.1
22300891,1610612745,1,108.4,108.2,13.4,13.1,51.4,50.2
22300897,1610612745,0,108.4,109.2,12.2,12.5,50.8,50.5
22300916,1610612745,0,109.6,109.5,12.2,12.8,48.4,48.5
22300929,1610612745,0,115.2,111.3,13.2,13.2,48.6,49.3
22300942,1610612745,0,116.6,111.2,13.4,13.3,45.4,47.9
22300957,1610612745,1,113.6,111.0,12.2,12.8,42.8,47.1
22300967,1610612745,1,117.8,113.1,12.8,12.5,42.0,46.4
22300992,1610612745,0,118.0,113.8,12.6,12.4,44.0,46.2
22301006,1610612745,1,120.8,118.0,12.4,12.8,44.0,46.3
22301024,1610612745,1,123.8,120.2,13.4,13.4,45.4,45.4
22301038,1610612745,1,132.6,123.1,16.8,14.5,47.0,44.9
22301057,1610612745,0,127.6,122.7,16.8,14.8,46.6,44.3
22301072,1610612745,0,130.6,124.3,16.8,14.7,47.0,45.5
22301083,1610612745,0,123.4,122.1,16.8,14.6,46.6,45.3
22301098,1610612745,0,119.4,121.6,16.0,14.7,45.4,45.4
22301113,1610612745,0,111.2,121.9,13.4,15.1,44.0,45.5
22301120,1610612745,0,111.2,119.4,13.4,15.1,40.8,43.7
22301131,1610612745,0,105.6,118.1,13.2,15.0,39.8,43.4
22301150,1610612745,1,112.6,118.0,14.0,15.4,37.2,41.9
22301168,1610612745,0,114.8,117.1,14.4,15.2,36.0,40.7
22301183,1610612745,0,117.8,114.5,15.8,14.6,36.4,40.2
22301199,1610612745,0,119.0,115.1,15.6,14.5,40.2,40.5
22400068,1610612745,0,121.4,113.5,15.0,14.1,43.0,41.4
22400082,1610612745,1,115.2,113.9,14.2,14.1,45.2,41.2
22400094,1610612745,0,117.2,116.0,14.6,14.5,50.6,43.3
22400109,1610612745,0,114.2,116.0,13.0,14.4,49.6,43.0
22400129,1610612745,0,112.2,115.6,13.8,14.7,48.6,44.4
22400144,1610612745,0,110.6,116.0,13.2,14.1,46.8,44.9
22400161,1610612745,1,113.8,114.5,13.6,13.9,48.0,46.6
22400173,1610612745,1,110.0,113.6,11.8,13.2,45.2,47.9
22400192,1610612745,0,114.2,114.2,11.2,12.1,47.4,48.5
22400201,1610612745,0,114.4,113.3,10.4,12.1,48.4,48.5
22400213,1610612745,1,113.0,111.8,10.2,11.7,49.0,47.9
22400222,1610612745,1,110.2,112.0,8.2,10.9,50.8,49.4
22400016,1610612745,1,110.6,110.3,9.6,10.7,52.6,48.9
22400241,1610612745,0,110.2,112.2,11.4,11.3,53.2,50.3
22400248,1610612745,0,117.4,115.9,11.2,10.8,56.8,52.6
22400254,1610612745,1,117.2,115.1,11.6,10.9,56.8,52.9
22400031,1610612745,1,121.8,116.0,13.0,10.6,54.6,52.7
22400267,1610612745,0,122.8,116.7,13.0,11.3,53.0,52.8
22400037,1610612745,0,117.4,113.8,10.8,11.1,52.0,52.6
22400290,1610612745,0,112.2,114.8,11.8,11.5,47.6,52.2
22400310,1610612745,1,116.6,116.9,12.0,11.8,47.2,52.0
22400059,1610612745,0,114.4,118.1,12.2,12.6,48.0,51.3
22400332,1610612745,0,113.4,118.1,12.0,12.5,48.4,50.7
22400356,1610612745,0,112.4,114.9,12.4,11.6,48.8,50.4
22401204,1610612745,1,112.4,112.3,12.4,12.1,50.0,48.8
22401230,1610612745,0,106.2,111.4,11.6,11.8,47.0,47.1
22400365,1610612745,1,101.6,108.0,11.2,11.7,46.6,47.3
22400388,1610612745,0,106.0,109.7,11.8,11.9,44.4,46.4
22400391,1610612745,0,110.2,111.3,11.2,11.8,46.0,47.4
22400416,1610612745,0,109.6,111.0,10.8,11.6,48.0,49.0
22400422,1610612745,0,117.0,111.6,13.2,12.4,51.6,49.3
22400439,1610612745,0,120.2,110.9,13.0,12.1,51.2,48.9
22400460,1610612745,1,113.6,109.8,12.2,12.0,53.2,48.8
22400471,1610612745,0,112.8,111.5,12.4,11.8,49.6,47.8
22400491,1610612745,1,107.2,108.4,11.8,11.3,45.0,46.5
22400503,1610612745,0,105.4,111.2,11.0,12.1,44.0,47.8
22400520,1610612745,0,110.0,115.1,12.0,12.5,44.4,47.8
22400551,1610612745,1,113.8,113.7,12.0,12.1,42.8,48.0
22400568,1610612745,0,115.8,114.3,13.6,13.0,43.8,46.7
22400576,1610612745,0,124.2,115.7,15.0,13.4,44.4,44.7
22400591,1610612745,0,125.8,115.6,14.6,12.8,43.8,43.9
22400600,1610612745,0,123.8,116.9,14.4,13.2,46.2,45.3
22400615,1610612745,1,119.2,116.5,14.0,13.0,45.2,44.0
22400640,1610612745,0,117.0,116.4,13.8,13.7,47.8,45.8
22400650,1610612745,0,118.4,121.3,13.0,14.0,48.8,46.6
22400532,1610612745,0,115.8,120.8,14.0,14.3,47.4,45.6
22400676,1610612745,0,110.8,117.3,12.6,13.5,44.0,45.1
22400689,1610612745,0,115.4,117.3,13.0,13.5,45.2,45.2
22400702,1610612745,0,113.2,115.1,12.4,13.1,43.4,45.6
22400711,1610612745,0,109.8,114.1,11.4,12.2,44.4,46.6
22400729,1610612745,0,106.4,111.1,10.2,12.1,45.6,46.5
22400741,1610612745,0,109.2,110.0,11.2,11.9,44.6,44.3
22400753,1610612745,1,106.4,110.9,10.2,11.6,45.2,45.2
22400779,1610612745,1,105.6,109.4,9.8,11.1,48.0,45.7
22400784,1610612745,0,105.8,107.8,10.8,11.1,47.4,45.9
22400801,1610612745,1,106.0,106.2,11.0,10.6,48.8,47.2
22400809,1610612745,0,107.4,108.3,11.2,11.2,50.6,47.6
22400831,1610612745,1,109.4,107.9,13.0,11.6,49.2,47.2
22400844,1610612745,1,110.6,108.1,13.4,11.6,48.2,48.1
22400862,1610612745,0,110.4,108.1,13.0,11.9,50.8,49.1
22400879,1610612745,0,111.4,108.7,13.2,12.1,49.0,48.9
22400882,1610612745,0,112.8,110.1,13.8,12.5,49.2,49.9
22400902,1610612745,0,110.2,109.8,12.2,12.6,52.6,50.9
22400913,1610612745,1,112.0,111.3,11.6,12.5,50.2,49.2
22400934,1610612745,1,117.6,114.0,12.8,12.9,47.8,49.3
22400949,1610612745,1,116.4,113.9,13.4,13.3,51.8,50.4
22400961,1610612745,1,113.0,112.9,12.6,13.2,49.6,49.4
22400970,1610612745,1,119.2,114.7,13.8,13.0,51.4,52.0
22400985,1610612745,1,120.8,116.4,14.8,13.2,54.0,52.1
22400999,1610612745,0,120.4,119.0,15.8,14.3,56.0,51.9
22401015,1610612745,0,124.2,120.3,14.8,14.1,52.6,52.2
22401035,1610612745,0,122.4,117.7,15.2,13.9,54.2,51.9
22401049,1610612745,1,118.0,118.6,14.4,14.1,49.8,50.6
22401065,1610612745,0,118.8,119.8,13.8,14.3,49.2,51.6
22401088,1610612745,0,114.2,117.3,11.8,13.8,47.8,51.9
22401096,1610612745,0,120.6,122.4,13.2,14.0,47.6,50.1
22401107,1610612745,1,119.8,121.1,12.4,13.8,48.6,51.4
22401123,1610612745,1,126.2,122.1,14.0,14.2,52.2,51.0
22401143,1610612745,0,127.0,122.9,14.4,14.1,51.6,50.4
22401166,1610612745,0,124.0,119.1,14.0,12.9,51.2,49.5
22401185,1610612745,0,117.8,119.2,14.4,13.8,49.4,48.5
22401193,1610612745,0,120.0,119.9,16.0,14.2,46.6,47.6
22000142,1610612746,1,107.6,110.0,14.0,14.1,42.0,41.7
22000172,1610612746,1,113.6,111.4,15.4,14.7,40.4,41.2
22000188,1610612746,0,113.4,110.4,15.6,14.6,40.2,41.0
22000202,1610612746,1,118.4,116.9,16.2,16.0,40.6,42.1
22000224,1610612746,1,122.6,117.4,17.8,16.3,41.4,42.7
22000239,1610612746,1,124.6,116.1,18.2,16.1,43.6,42.8
22000251,1610612746,1,122.6,118.1,16.2,15.8,46.2,43.3
22000268,1610612746,0,122.0,117.7,15.4,15.5,48.2,44.2
22000285,1610612746,0,114.2,116.3,13.4,14.8,48.0,44.3
22000289,1610612746,0,110.2,116.4,13.0,15.4,48.6,45.0
22000308,1610612746,0,110.4,117.5,12.4,15.3,48.8,46.2
22000324,1610612746,0,112.2,117.4,13.8,15.0,46.8,46.5
22000328,1610612746,0,114.6,118.3,14.0,14.7,45.4,46.8
22000350,1610612746,0,119.0,116.6,16.4,14.9,45.4,46.7
22000366,1610612746,0,120.2,115.2,15.8,14.4,43.8,46.2
22000387,1610612746,0,119.0,114.7,14.8,13.6,44.6,46.7
22000400,1610612746,0,117.0,114.6,13.8,13.8,46.6,46.7
22000419,1610612746,1,118.0,116.3,13.4,13.7,46.2,45.8
22000425,1610612746,1,119.4,119.2,12.0,14.2,46.4,45.9
22000444,1610612746,0,121.4,120.8,12.2,14.0,44.8,44.3
22000457,1610612746,1,118.6,118.8,12.4,13.6,43.6,44.1
22000472,1610612746,0,118.0,117.5,12.0,12.9,43.0,44.8
22000488,1610612746,1,114.6,116.3,12.4,12.9,46.0,46.1
22000501,1610612746,0,116.0,117.7,13.6,12.8,45.8,46.1
22000509,1610612746,0,109.8,115.6,13.0,12.6,46.2,45.5
22000520,1610612746,0,114.4,116.5,14.0,13.2,46.2,44.9
22000537,1610612746,0,111.2,114.6,14.8,13.4,47.0,45.0
22000554,1610612746,0,112.0,113.3,15.4,13.9,43.6,44.8
22000576,1610612746,1,108.4,112.2,14.8,14.2,43.4,44.6
22000601,1610612746,0,115.6,112.7,16.0,14.5,46.4,46.3
22000605,1610612746,0,114.8,114.6,16.2,15.1,43.4,44.8
22000625,1610612746,0,116.6,113.9,16.2,15.5,42.8,44.9
22000644,1610612746,1,112.0,112.0,14.4,14.9,43.2,43.4
22000660,1610612746,1,113.6,111.0,13.6,14.2,42.6,43.0
22000675,1610612746,0,111.4,113.5,13.4,14.7,40.2,43.3
22000680,1610612746,0,115.2,115.0,13.8,15.0,42.6,43.0
22000701,1610612746,1,113.0,114.8,13.6,14.9,44.8,43.8
22000717,1610612746,1,119.6,115.8,14.0,14.2,45.0,44.1
22000720,1610612746,0,120.4,117.0,15.4,14.5,45.8,44.2
22000736,1610612746,0,115.8,113.6,14.4,13.9,46.6,43.4
22000756,1610612746,1,107.8,111.5,13.0,13.4,46.8,44.7
22000775,1610612746,1,109.0,111.0,13.2,13.4,45.4,45.1
22000788,1610612746,1,111.2,115.4,14.2,14.1,47.4,46.2
22000799,1610612746,1,108.0,114.2,14.0,14.7,45.2,45.5
22000813,1610612746,1,114.0,114.9,15.4,14.9,43.2,44.9
22000823,1610612746,0,121.4,114.6,16.4,14.7,41.6,44.2
22000832,1610612746,0,125.8,117.4,16.2,14.7,41.2,43.3
22000846,1610612746,0,119.2,115.2,14.4,14.3,41.0,44.2
22000867,1610612746,1,117.2,112.6,14.6,14.3,42.6,43.9
22000879,1610612746,0,116.8,115.4,15.0,15.2,44.6,43.9
22000889,1610612746,1,113.2,117.3,14.2,15.3,46.2,43.9
22000901,1610612746,0,111.4,118.6,14.4,15.3,45.2,43.2
22000924,1610612746,0,113.2,116.2,15.4,14.9,47.4,44.2
22000941,1610612746,0,113.2,115.2,14.4,14.5,47.6,45.1
22000966,1610612746,0,108.6,112.7,12.6,13.8,45.2,44.9
22000989,1610612746,1,106.8,110.0,13.2,13.7,44.0,45.1
22001002,1610612746,1,104.4,107.9,13.4,13.9,43.8,44.5
22001019,1610612746,0,106.2,109.7,13.6,14.5,41.8,44.6
22001034,1610612746,0,105.6,109.4,13.2,13.8,41.6,44.6
22001047,1610612746,0,108.4,108.5,13.0,12.8,44.2,44.7
22001058,1610612746,0,110.2,108.5,14.4,13.8,45.2,44.6
22001074,1610612746,0,112.2,108.3,13.6,13.5,43.8,43.8
22100016,1610612746,0,111.0,108.6,13.0,13.3,43.0,42.4
22100034,1610612746,0,113.6,109.6,13.4,13.3,42.2,41.9
22100049,1610612746,1,113.4,110.9,13.8,13.4,41.2,42.7
22100064,1610612746,0,114.0,112.1,12.4,13.4,41.0,43.1
22100076,1610612746,0,106.8,109.5,12.0,12.8,41.2,42.5
22100102,1610612746,1,102.8,106.9,13.0,13.0,41.0,42.0
22100115,1610612746,0,100.0,106.8,13.2,13.3,43.4,42.8
22100129,1610612746,0,102.4,107.9,14.8,14.3,41.6,41.4
22100146,1610612746,1,100.0,107.0,13.2,12.8,45.4,43.2
22100157,1610612746,1,108.2,107.5,15.0,13.5,48.2,44.7
22100173,1610612746,1,113.2,108.0,15.2,14.1,48.2,44.6
22100191,1610612746,1,115.8,107.9,14.4,13.8,46.4,44.9
22100198,1610612746,0,116.4,109.4,13.4,14.1,50.8,46.2
22100212,1610612746,1,113.6,106.8,14.4,13.8,47.2,46.3
22100226,1610612746,0,110.8,109.5,13.2,14.1,47.6,47.9
22100235,1610612746,0,109.0,111.1,13.2,14.2,45.8,47.0
22100248,1610612746,1,102.8,109.3,12.8,13.6,46.0,46.2
22100266,1610612746,0,96.4,106.4,12.0,12.7,43.0,46.9
22100280,1610612746,1,99.2,106.4,11.8,13.1,43.6,45.4
22100300,1610612746,0,99.4,105.1,11.6,12.4,44.0,45.8
22100313,1610612746,0,95.8,102.4,10.2,11.7,46.6,46.2
22100327,1610612746,0,100.4,101.6,11.2,12.0,45.0,45.5
22100341,1610612746,0,104.0,100.2,10.6,11.3,46.4,44.7
22100348,1610612746,0,107.0,103.1,11.8,11.8,43.8,43.7
22100362,1610612746,0,105.4,102.4,12.2,11.9,42.4,43.2
22100378,1610612746,1,107.8,101.8,12.6,11.4,40.4,43.5
22100391,1610612746,1,109.8,105.1,12.6,11.9,41.0,43.0
22100412,1610612746,1,108.0,106.0,14.4,12.5,40.2,43.3
22100425,1610612746,0,106.4,106.7,13.0,12.4,42.4,43.1
22100444,1610612746,0,107.2,106.3,12.4,12.3,41.4,41.9
22100463,1610612746,0,107.4,107.6,13.4,13.0,41.8,41.1
22100475,1610612746,0,103.0,106.4,12.4,12.5,42.8,41.9
22100500,1610612746,0,102.8,105.4,10.2,12.3,42.4,41.3
22100507,1610612746,0,100.6,103.5,10.0,11.5,42.6,42.5
22100518,1610612746,0,101.6,104.4,10.8,11.6,43.2,42.3
22100534,1610612746,0,99.2,103.3,9.8,11.6,45.2,43.5
22100542,1610612746,0,102.4,102.7,11.0,11.7,44.0,43.4
22100561,1610612746,0,105.4,104.1,12.4,11.3,43.4,42.9
22100581,1610612746,0,106.2,103.4,13.0,11.5,40.4,41.5
22100591,1610612746,0,102.4,102.0,11.4,11.1,41.2,42.2
22100597,1610612746,1,105.8,102.5,11.2,10.5,41.2,43.2
22100616,1610612746,1,105.4,103.9,10.6,10.8,43.2,43.6
22100629,1610612746,0,98.8,102.1,9.8,11.1,41.4,42.4
22100648,1610612746,0,95.8,101.0,9.6,11.3,44.4,42.4
22100659,1610612746,1,96.8,99.6,10.8,11.1,45.4,43.3
22100678,1610612746,0,103.0,104.4,12.4,11.8,43.0,42.1
22100686,1610612746,0,107.4,106.4,13.0,11.8,43.0,43.1
22100698,1610612746,0,110.4,104.6,13.2,11.5,46.6,44.0
22100716,1610612746,0,113.0,104.4,14.0,11.8,45.4,44.9
22100724,1610612746,0,117.4,107.1,13.8,12.3,44.2,44.8
22100738,1610612746,0,111.8,107.4,13.2,12.8,46.6,44.8
22100752,1610612746,0,109.0,108.2,12.0,12.5,44.6,43.8
22100760,1610612746,0,111.6,111.0,12.0,12.6,46.8,46.7
22100786,1610612746,1,114.4,113.7,12.2,13.1,47.0,46.2
22100809,1610612746,0,113.4,115.4,12.6,13.2,46.0,45.1
22100818,1610612746,0,113.8,112.8,13.2,13.2,45.0,45.8
22100835,1610612746,0,112.8,110.9,13.6,12.8,45.6,45.1
22100853,1610612746,0,110.8,111.2,13.2,12.6,39.8,43.3
22100866,1610612746,1,107.4,110.9,11.6,11.9,40.0,43.5
22100873,1610612746,0,109.0,111.2,12.0,12.3,40.0,43.0
22100888,1610612746,1,105.6,109.7,10.4,11.8,40.4,42.7
22100904,1610612746,0,112.2,112.5,11.8,12.7,42.4,44.0
22100916,1610612746,0,112.2,111.5,12.0,12.6,45.6,42.7
22100929,1610612746,0,112.2,109.8,12.8,12.2,49.0,44.5
22100945,1610612746,1,111.0,110.0,12.4,12.2,51.4,45.7
22100966,1610612746,0,118.2,111.9,13.8,12.1,51.4,45.9
22100980,1610612746,0,108.4,110.3,12.4,12.1,50.0,46.2
22100992,1610612746,1,106.8,109.5,12.8,12.4,50.0,47.8
22100996,1610612746,0,110.0,111.1,13.8,13.3,46.4,47.7
22101013,1610612746,0,108.6,109.8,13.6,13.0,42.6,47.0
22101020,1610612746,0,103.4,110.8,12.2,13.0,42.6,47.0
22101044,1610612746,0,107.0,107.7,12.4,12.4,42.6,46.3
